,date,sentiment_index,count
333,12-24,0.7333,15.0
334,12-25,1.0,23.0
335,12-26,0.2,15.0
336,12-27,0.7619,21.0
337,12-30,0.0,0.0
338,12-31,0.85,20.0
339,01-01,0.6897,29.0
340,01-02,0.3333,3.0
341,01-03,0.8182,11.0
342,01-06,0.809,89.0
343,01-07,0.8077,26.0
344,01-08,0.75,48.0
345,01-09,0.8519,27.0
346,01-10,0.84,25.0
347,01-13,0.7581,62.0
348,01-14,0.7222,18.0
349,01-15,0.5294,17.0
350,01-16,0.7692,52.0
351,01-17,0.7723,101.0
352,01-20,0.8421,19.0
353,01-21,0.5455,11.0
354,01-22,0.3721,43.0
355,01-23,0.7234,47.0
356,01-24,0.6111,18.0
357,01-27,0.8667,15.0
358,01-28,0.5,8.0
359,01-29,0.9,10.0
360,01-30,0.7143,7.0
361,01-31,-0.3333,3.0
362,02-03,0.6111,18.0
363,02-04,0.7143,14.0
364,02-05,0.6667,21.0
365,02-06,0.5,26.0
366,02-07,0.7,30.0
