,date,sentiment_index,count
354,12-30,0.0,0.0
355,12-31,0.0,0.0
356,01-01,0.0,0.0
357,01-02,0.0,0.0
358,01-03,1.0,2.0
359,01-06,0.0,0.0
360,01-07,0.0,0.0
361,01-08,0.0,0.0
362,01-09,1.0,1.0
363,01-10,0.0,0.0
364,01-13,0.0,0.0
365,01-14,0.0,0.0
366,01-15,0.8889,9.0
