,date,sentiment_index,count
301,05-08,0.5714,7.0
302,05-09,0.6667,9.0
303,05-10,0.25,8.0
304,05-11,-0.25,4.0
305,05-12,0.5,4.0
306,05-15,0.6667,12.0
307,05-16,0.1,10.0
308,05-17,0.3529,17.0
309,05-18,0.75,4.0
310,05-19,0.0,0.0
311,05-22,0.0,2.0
312,05-23,0.75,4.0
313,05-24,0.3,10.0
314,05-25,0.0,6.0
315,05-26,0.0,0.0
316,05-29,0.6,10.0
317,05-30,0.7778,9.0
318,05-31,0.375,16.0
319,06-01,0.8333,6.0
320,06-02,0.0,0.0
321,06-05,0.6429,14.0
322,06-06,0.0,0.0
323,06-07,0.2857,7.0
324,06-08,0.6667,6.0
325,06-09,0.6667,12.0
326,06-12,0.6957,23.0
327,06-13,0.0,1.0
328,06-14,0.8,15.0
329,06-15,0.4167,12.0
330,06-16,0.6667,9.0
331,06-19,0.45,20.0
332,06-20,0.4444,9.0
333,06-21,0.0,6.0
334,06-22,0.0,0.0
335,06-23,1.0,1.0
336,06-26,0.0,1.0
337,06-27,0.3333,6.0
