,date,sentiment_index,count
339,12-10,0.0,0.0
340,12-11,1.0,5.0
341,12-12,0.25,4.0
342,12-13,0.6667,3.0
343,12-16,0.75,4.0
344,12-17,0.0,1.0
345,12-18,0.0,0.0
346,12-19,0.8571,7.0
347,12-20,0.0,0.0
348,12-23,0.7333,15.0
349,12-24,1.0,8.0
350,12-25,-1.0,1.0
351,12-26,1.0,6.0
352,12-27,0.75,4.0
353,12-30,0.0,0.0
354,12-31,0.8,5.0
355,01-01,0.6,10.0
356,01-02,0.0,1.0
357,01-03,0.75,8.0
358,01-06,0.5833,36.0
359,01-07,0.75,8.0
360,01-08,1.0,1.0
361,01-09,0.6667,9.0
362,01-10,0.8,20.0
363,01-13,0.7143,7.0
364,01-14,1.0,3.0
365,01-15,0.0,0.0
366,01-16,1.0,3.0
