,date,sentiment_index,count
340,06-17,0.5714,7.0
341,06-18,0.8333,6.0
342,06-19,0.0,0.0
343,06-20,-0.5,2.0
344,06-23,0.0,0.0
345,06-24,0.2222,9.0
346,06-25,0.0,0.0
347,06-26,0.4,10.0
348,06-27,1.0,1.0
349,06-30,0.0,0.0
350,07-01,0.0,0.0
351,07-02,0.0,0.0
352,07-03,0.0,0.0
353,07-04,-1.0,1.0
354,07-07,0.75,4.0
355,07-08,0.0,0.0
356,07-09,0.0,0.0
357,07-10,0.0,0.0
358,07-11,0.0,0.0
359,07-14,-1.0,1.0
360,07-15,-1.0,1.0
361,07-16,0.0,0.0
362,07-17,0.0,0.0
363,07-18,-1.0,1.0
364,07-21,0.0,1.0
365,07-22,0.6923,13.0
366,07-23,0.0,0.0
