,date,sentiment_index,count
307,03-24,1.0,3.0
308,03-27,1.0,2.0
309,03-28,0.0,0.0
310,03-29,1.0,3.0
311,03-30,0.75,4.0
312,03-31,0.697,33.0
313,04-03,1.0,1.0
314,04-04,0.0,0.0
315,04-05,0.0,0.0
316,04-06,1.0,2.0
317,04-07,0.0,0.0
318,04-10,0.0,0.0
319,04-11,1.0,4.0
320,04-12,1.0,1.0
321,04-13,0.0,0.0
322,04-14,0.0,0.0
323,04-17,0.5,2.0
324,04-18,1.0,12.0
325,04-19,1.0,2.0
326,04-20,0.0,0.0
327,04-21,0.0,0.0
